measure,comparison,comparison_name,role,paired,roi,pair,diff,cohen_d,p,q_fdr,higher_group,n_a,n_b,age_cap,roi_set
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,house_PPA_strict,house-object,0.11912131155667827,0.2876876294278142,0.38346165383461656,0.5751924807519249,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,house_PPA_strict,house-word,-0.35298589313389583,-0.7478507726877024,0.029197080291970802,0.17518248175182483,A,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,house_PPA_strict,object-word,-0.1908243611647764,-0.45982900379310465,0.17428257174282571,0.44355564443555645,A,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,face_FFA,OMNIBUS (6 pairs),0.21827979452612212,,0.12388761123887611,,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,face_FFA,face-house,0.14313515754614026,0.34689689435671855,0.3023697630236976,0.3628437156284371,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,face_FFA,face-object,0.17311813231488055,0.4651793196279283,0.16378362163783622,0.24567543245675433,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,face_FFA,face-word,0.0011189232839409757,0.0028672869337569404,0.9939006099390061,0.9939006099390061,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,face_FFA,house-object,0.28745671679259,0.6259611712776159,0.06999300069993,0.24567543245675433,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,face_FFA,house-word,-0.20212693145787947,-0.4871739563502491,0.15148485151484853,0.24567543245675433,A,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,face_FFA,object-word,-0.21055716806867986,-0.48968144966650956,0.1496850314968503,0.24567543245675433,A,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,word_VWFA,OMNIBUS (6 pairs),0.3592773476754707,,0.08739126087391261,,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,word_VWFA,face-house,0.09086818851910217,0.18191261889555377,0.5920407959204079,0.6124387561243876,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,word_VWFA,face-object,0.2768978943057224,0.6466348668968787,0.052594740525947405,0.15778422157784222,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,word_VWFA,face-word,-0.15252174756516534,-0.34685055310469337,0.30546945305469453,0.4582041795820418,A,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,word_VWFA,house-object,0.1914882534799216,0.3896265183790895,0.2548745125487451,0.4582041795820418,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,word_VWFA,house-word,-0.4554148993002253,-0.7979744352417956,0.021897810218978103,0.13138686131386862,A,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,word_VWFA,object-word,-0.08375267705588602,-0.16937702340293698,0.6124387561243876,0.6124387561243876,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,object_LOC,OMNIBUS (6 pairs),0.2004321468136541,,0.13188681131886812,,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,object_LOC,face-house,0.29158576053563945,0.841132515033428,0.013998600139986002,0.08399160083991601,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,object_LOC,face-object,-0.2703688621014303,-0.6148312009654379,0.07479252074792521,0.22437756224377564,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,object_LOC,face-word,0.08482066503290475,0.21176190283774496,0.527047295270473,0.6324567543245676,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,object_LOC,house-object,-0.09443564784063252,-0.23512979267566217,0.48125187481251874,0.6324567543245676,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,object_LOC,house-word,0.054213843968073716,0.13446405229491626,0.6791320867913209,0.6791320867913209,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,object_LOC,object-word,-0.1525083335263544,-0.3356339701562025,0.31326867313268675,0.6265373462653735,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,house_PPA_strict,OMNIBUS (6 pairs),0.19900148426268263,,0.11028897110288971,,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,house_PPA_strict,face-house,-0.3003379882722202,-0.7908340164580149,0.019098090190980903,0.11458854114588542,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,house_PPA_strict,face-object,-0.04036133787591478,-0.10443200605746303,0.7495250474952505,0.8994300569943006,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,house_PPA_strict,face-word,0.2219226026405844,0.5143412786703205,0.1272872712728727,0.2545745425457454,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,house_PPA_strict,house-object,-0.006931778860201909,-0.014965879641404055,0.964003599640036,0.9640035996400359,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,house_PPA_strict,house-word,-0.23560601730321354,-0.5758947004399766,0.0861913808619138,0.2545745425457454,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,house_PPA_strict,object-word,-0.048596841026192605,-0.14790031150200553,0.6555344465553444,0.8994300569943006,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,face_FFA,OMNIBUS (6 pairs),0.10733609225464756,,0.41685831416858316,,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,face_FFA,face-house,0.14903345906424387,0.34706264183337227,0.30246975302469753,0.7512748725127487,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,face_FFA,face-object,-0.024151717178283016,-0.06884398040611941,0.8322167783221678,0.8322167783221678,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,face_FFA,face-word,-0.23893812402403092,-0.6936384243958436,0.0430956904309569,0.2585741425857414,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,face_FFA,house-object,0.11274637483428296,0.2241016244828226,0.5008499150084992,0.7512748725127487,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,face_FFA,house-word,-0.036299020885995736,-0.0738702061701796,0.823017698230177,0.8322167783221678,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,face_FFA,object-word,-0.11584914252447609,-0.288321730555818,0.3945605439456054,0.7512748725127487,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,word_VWFA,OMNIBUS (6 pairs),0.14128560476904112,,0.39476052394760525,,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,word_VWFA,face-house,-0.14670733429054517,-0.29817541651872936,0.37836216378362164,0.7567243275672433,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,word_VWFA,face-object,0.009065597091853617,0.021933424376583636,0.947005299470053,0.9712028797120288,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,word_VWFA,face-word,0.1617626097435696,0.4523623596500838,0.18038196180381963,0.5411458854114589,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,word_VWFA,house-object,-0.006284168830086534,-0.011505288732152797,0.9712028797120288,0.9712028797120288,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,word_VWFA,house-word,-0.28334295520749103,-0.5811019777004688,0.08969103089691031,0.5381461853814619,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,word_VWFA,object-word,-0.11484996660479208,-0.22006864726438002,0.5076492350764924,0.7614738526147387,A,36,12,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,object_LOC,OMNIBUS (6 pairs),0.13094548661402364,,0.10418958104189581,,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,object_LOC,face-house,-0.044152891477258,-0.1072455046747292,0.514048595140486,0.6606339366063394,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,object_LOC,face-object,-0.3041837047877069,-0.5303498614120907,0.0029997000299970002,0.017998200179982,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,object_LOC,face-word,-0.07995833425112396,-0.1190161039327444,0.48495150484951505,0.6606339366063394,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,object_LOC,house-object,-0.159388623437686,-0.2538851568806433,0.13608639136086392,0.40825917408259177,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,object_LOC,house-word,-0.044915073468754056,-0.08247952676046122,0.6157384261573843,0.6606339366063394,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,object_LOC,object-word,0.05150582692829722,0.07257267168403571,0.6606339366063394,0.6606339366063394,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,house_PPA_strict,OMNIBUS (6 pairs),0.14952593863612945,,0.007699230076992301,,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,house_PPA_strict,face-house,-0.10293213292378166,-0.20593510342948493,0.2186781321867813,0.26241375862413757,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,house_PPA_strict,face-object,-0.059817291330513264,-0.13100801748213803,0.43195680431956807,0.43195680431956807,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,house_PPA_strict,face-word,0.1827407379335183,0.32280151173392624,0.06029397060293971,0.12058794120587941,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,house_PPA_strict,house-object,-0.12044120341283301,-0.21369515331028383,0.21437856214378562,0.26241375862413757,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,house_PPA_strict,house-word,0.18224158190364215,0.4218434662143579,0.015898410158984102,0.0476952304769523,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,house_PPA_strict,object-word,0.23289600973612823,0.5222840107229672,0.0038996100389961006,0.023397660233976603,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,face_FFA,OMNIBUS (6 pairs),0.18372050596384062,,0.007399260073992601,,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,face_FFA,face-house,-0.014291014178289584,-0.026800191477671827,0.8720127987201279,0.8720127987201279,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,face_FFA,face-object,0.056846795353674366,0.11725510685639752,0.4781521847815218,0.5737826217378262,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,face_FFA,face-word,0.339356944679969,0.8057391643374887,9.999000099990002e-05,0.0005999400059994001,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,face_FFA,house-object,-0.0808974900878004,-0.137173736480567,0.40815918408159185,0.5737826217378262,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,face_FFA,house-word,0.06983859388855795,0.12195531679657808,0.47155284471552844,0.5737826217378262,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,face_FFA,object-word,0.23173205590563795,0.5178121884052549,0.0038996100389961006,0.011698830116988301,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,word_VWFA,OMNIBUS (6 pairs),0.290581339452206,,0.007099290070992901,,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,word_VWFA,face-house,0.054889356892368416,0.09282266901408062,0.5894410558944105,0.5894410558944105,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,word_VWFA,face-object,-0.11326014963091044,-0.23329746136915203,0.1680831916808319,0.2521247875212479,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,word_VWFA,face-word,0.19625609523240561,0.3907961761335264,0.0240975902409759,0.048195180481951795,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,word_VWFA,house-object,0.06995001604104778,0.11205019511394115,0.504049595040496,0.5894410558944105,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,word_VWFA,house-word,0.3586918110743569,0.5083754756589481,0.005099490050994901,0.015298470152984703,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,word_VWFA,object-word,0.320423721759042,0.5167076780240318,0.0046995300469953,0.015298470152984703,B,36,36,23.0,primary_strict
