measure,comparison,comparison_name,role,paired,roi,pair,diff,cohen_d,p,q_fdr,higher_group,n_a,n_b,age_cap,roi_set
geometry,2,A = RH ctrl        B = RH-intact pt,primary,False,word_VWFA,house-word,-0.646887841058483,-1.1478769948099516,0.0015996800639872025,0.009598080383923215,A,35,12,23.0,primary_strict
geometry,2,A = RH ctrl        B = RH-intact pt,primary,False,word_VWFA,object-word,-0.44367341895278645,-0.8992493197653116,0.008598280343931213,0.02579484103179364,A,35,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,object_LOC,OMNIBUS (6 pairs),0.16099877303012025,,0.498500299940012,,B,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,object_LOC,face-house,0.033966193193544325,0.06726583124945033,0.8798240351929614,0.8798240351929613,B,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,object_LOC,face-object,-0.2533889028338431,-0.5556267557318857,0.1933613277344531,0.7576484703059387,A,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,object_LOC,face-word,-0.05319383430158364,-0.1233533807235739,0.7634473105378924,0.8798240351929613,A,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,object_LOC,house-object,-0.1333253797175178,-0.26364311545616004,0.5288942211557689,0.8798240351929613,A,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,object_LOC,house-word,-0.06662474766361981,-0.15216629238289725,0.7070585882823436,0.8798240351929613,A,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,object_LOC,object-word,-0.26569726529446,-0.47369146651047234,0.2525494901019796,0.7576484703059387,A,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,house_PPA_strict,OMNIBUS (6 pairs),0.14396294670489657,,0.5970805838832234,,B,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,house_PPA_strict,face-house,-0.31383813370199115,-0.6532550117102927,0.12377524495100979,0.7426514697060588,A,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,house_PPA_strict,face-object,-0.18254557635630186,-0.4568730012561281,0.27294541091781643,0.8188362327534493,A,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,house_PPA_strict,face-word,0.01700313909492346,0.0383737167054771,0.9270145970805839,0.9270145970805839,B,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,house_PPA_strict,house-object,-0.029765203984652988,-0.06947584354245363,0.8650269946010798,0.9270145970805839,A,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,house_PPA_strict,house-word,-0.06679807083081434,-0.11714013440879781,0.7760447910417917,0.9270145970805839,A,12,12,23.0,primary_strict
