evc_left,evc_right,face_left,face_right,face_FFA_left,face_FFA_right,face_STS_left,face_STS_right,house_left,house_right,house_PPA_left,house_PPA_right,house_TOS_left,house_TOS_right,object_left,object_right,object_LOC_left,object_LOC_right,object_pF_left,object_pF_right,word_left,word_right,word_STG_left,word_STG_right,word_VWFA_left,word_VWFA_right
13.277651199084392,12.891972501185732,7.957565213054107,5.517008530633542,7.957565213054107,5.517008530633542,11.66557034535749,11.3248354944463,13.765567555827534,13.107583828129318,3.8171913487229463,4.059216392857474,16.170209047115087,15.017576647352275,5.6662675549653265,6.884942863749849,5.6662675549653265,6.884942863749849,5.9513216342658755,5.481886389683712,7.951815973718321,7.86939492162279,13.460286266183855,13.66992688801597,6.058164166794775,7.297179312620374
8.682437292279209,11.327639345524753,6.780062735729878,5.813405844407119,6.780062735729878,5.813405844407119,14.024990891654404,10.069895595419286,14.860704365510221,14.155628937893987,3.1155404046419575,4.765932293526825,15.094556179675173,14.837332605953465,5.791252577421879,6.303270974680297,5.791252577421879,6.303270974680297,6.230601149703964,5.709768920037252,8.517935372940734,7.837854662197873,12.932288322184215,14.371940730722017,6.100971972583193,10.64613331828421
10.620268866247784,12.905225956835295,9.752910023132403,5.531617566865052,9.752910023132403,5.531617566865052,12.052761386020988,12.092807335168125,14.397943043192074,13.90477943221899,4.005919118648714,4.1921096470053465,15.77012187178393,15.168634371274633,6.1869668302532395,7.691390023224367,6.1869668302532395,7.691390023224367,6.490304908897553,5.330543698788125,7.287217286544193,7.796762868462384,13.351092674166413,13.651152108449963,5.934548302417505,10.568494585286299
8.354656673134823,12.018972702325218,7.765708488714932,6.667052709009599,7.765708488714932,6.667052709009599,12.137286283248777,10.366427358424737,14.18342268467276,13.027867933487514,2.971647750586648,4.65914503316725,14.342964489531557,14.749141875522463,6.235060669628883,6.854355949676043,6.235060669628883,6.854355949676043,5.5882421273956435,5.179621416361952,10.788655523732384,7.760218827466295,12.055456743686939,13.837922835959457,9.111533805345115,8.43055110297654
10.971941287916586,12.300614237720318,7.843851006245272,5.288289801727242,7.843851006245272,5.288289801727242,11.800158638168206,11.059830910143477,13.689194223271603,12.780176602568316,3.3753038560135753,4.3238057330532484,15.521969726469516,14.933063722319192,5.653681594463311,6.275875681196602,5.653681594463311,6.275875681196602,5.845109042119017,5.364399492510264,7.202869147135816,7.302296069007324,12.382683782146461,13.236684902252513,5.909054940661455,8.808514106861963
9.195905075314148,11.62003610788723,6.631440282278726,5.619601922669891,6.631440282278726,5.619601922669891,11.480098748344771,11.752407005598759,13.154652574402817,12.24432279058374,3.3962951056607045,4.181520045780386,15.415824642745607,16.82543108031208,5.81388000418103,6.540863101612771,5.81388000418103,6.540863101612771,5.8199657871214185,5.186429871736554,9.732418623668295,8.155016762868597,11.855205070579135,14.447061936631718,6.519095786214953,7.395721124504647
8.407332303896307,13.251646451282749,7.478377948729671,5.120108966723933,7.478377948729671,5.120108966723933,12.733507736699641,11.162654047202539,13.259136989740846,14.459542164275723,3.2301535242405324,3.963148730869258,14.225435891422292,15.147128923555716,5.8604812699257725,6.235147984395759,5.8604812699257725,6.235147984395759,5.862577500198707,5.536345434789202,8.168005739943645,7.767445808077608,12.355165764308113,12.80745953795952,7.1118910194364595,8.222325557337529
9.41653438645148,12.35672574431295,7.067637761462877,6.6248212654713985,7.067637761462877,6.6248212654713985,12.40485654270676,9.878041130321538,13.426459961342651,12.13307338463602,3.190787796999736,4.601913107558648,14.59630109982501,13.540662135510376,6.328347068188508,7.466330690968715,6.328347068188508,7.466330690968715,5.586710341422427,5.527354017779291,7.142792209852517,7.673838656527789,13.184114435499195,13.20648528157006,6.2426532516161615,7.7079310966423025
10.579427412077948,13.002521768390295,9.064817581136797,6.7016029108629676,9.064817581136797,6.7016029108629676,11.002467206846246,12.162527586041353,13.851418262510423,11.895952924438468,3.4359284684570617,3.9157195314119178,15.876770541874485,13.880138266653162,6.116585903997139,7.868877066281133,6.116585903997139,7.868877066281133,5.725341785479154,5.152945153760433,10.119528240172107,6.975667287856278,12.450706828872342,12.69585833859866,7.85684516321664,7.717480193892506
8.361243505922262,12.126337335617746,8.457923208589241,5.795529581800286,8.457923208589241,5.795529581800286,13.630359352433464,9.972681974253598,13.6296509160311,13.821201909192435,3.3005204938827086,4.586201552730387,15.339187570289006,15.769578005777559,6.75768617638547,6.316036877823166,6.75768617638547,6.316036877823166,5.87557411602833,5.807438319627579,7.097940074946184,7.917321163455586,12.07663738860602,12.180958340631038,5.960773503082787,8.213122093872375
10.619677372684803,12.11038848245483,8.32952459563953,6.35138442187678,8.32952459563953,6.35138442187678,11.368645940659126,10.383826183191358,13.61375526777336,11.950327753209761,3.3165221096913857,4.527216982117658,15.406126010712004,13.686705884533033,5.874988118639609,6.878986160918259,5.874988118639609,6.878986160918259,5.593841715899594,5.3231097846796605,9.745248770375921,6.814768892734662,12.450706828872342,12.695858338598658,7.751814675381451,7.636375323343821
9.79701560345815,10.968619560312133,7.425685503397915,5.8980008299115845,7.425685503397915,5.8980008299115845,14.923729302780664,10.433902907091177,13.967476797866361,13.622718132211599,4.032461695005527,5.1240938987663185,15.41701501514479,14.893687427959193,6.284178056343228,6.582718844534621,6.284178056343228,6.582718844534621,6.356827456247906,5.224653153329143,8.7343632202027,7.950149709319527,13.410040271675264,14.088783640643497,6.878492718612165,10.544831115229147
10.375315793404063,12.380878737337216,8.381933252131994,4.892026112070132,8.381933252131994,4.892026112070132,14.278312339779689,9.472883759815364,13.587718101024034,14.027394817536068,4.019461980021352,5.1755717383850115,15.02423413650978,15.786662195604103,5.982595382678254,6.65043133102507,5.982595382678254,6.65043133102507,6.469682219315063,5.553286455091767,6.857245830364697,7.953603684186644,13.483956254725541,13.705059188788686,5.982422618561625,11.93043702121351
9.172036251812868,12.433843055069232,7.117777687568061,5.9298894250742,7.117777687568061,5.9298894250742,11.973450375937443,10.883010619564423,12.91035443763666,12.228865940913735,3.2442529654286636,4.096579002504811,14.122202923669334,14.03495202264612,6.6326315162240945,8.146958244369818,6.6326315162240945,8.146958244369818,5.538380241444658,5.635660845541703,7.046256883652225,8.588208108879545,12.541370719572422,12.520031278128812,6.249541477775045,7.49273461054709
10.101229553358259,11.862406661079364,7.404057655213282,5.201611884803346,7.404057655213282,5.201611884803346,13.240357626812555,10.430856412748145,12.859579561171483,11.877532132704193,3.9198355521256794,5.583195120294427,14.865208099427205,14.7673287574964,5.687227037545283,6.56679789617343,5.687227037545283,6.56679789617343,6.442131012455828,5.085029501134403,7.497968555471671,7.856767304476407,12.536793388692967,13.54032519544961,6.06186757244015,10.57926816990845
11.555278825603725,12.764665021827255,8.495220911091536,5.662579323022045,8.495220911091536,5.662579323022045,11.869366152333765,11.251087005408039,15.107494397699572,13.070440402462834,3.68278155501691,4.03679546789459,16.4284325897888,14.565492621800779,6.24984973676759,8.117149324001975,6.24984973676759,8.117149324001975,6.068388860861409,5.610238768252541,7.248177727046828,7.2358191773401686,13.230614997018906,13.715217981964802,5.845671164988444,7.392263213445088
9.996485504708406,12.538960215839655,7.352887398250994,5.93106678506923,7.352887398250994,5.93106678506923,12.88334827490561,10.864228872092646,13.2029141382104,12.468823761247306,3.4544801123169817,4.849004370894896,15.155941360521705,14.18412866902323,5.6500548197225715,6.115779183159084,5.6500548197225715,6.115779183159084,5.83009841436032,5.696257604361907,8.972282238103114,7.837815723082329,12.476093962707086,13.183479660353028,6.461250102174865,10.493117625128356
9.149831202221486,12.18940644662472,7.240851313442546,5.1424236662479625,7.240851313442546,5.1424236662479625,11.849468399914153,9.335880248742363,14.135620224771806,15.43356821473575,4.059142346738773,4.7098033263405865,15.617920313758383,17.63315874818042,6.489280661408369,6.994844625805131,6.489280661408369,6.994844625805131,6.749973864699479,6.009318087060175,7.102327401772954,7.581513564172958,13.694966879293682,13.087580796870572,6.133089505650388,7.488761178356475
12.715803139098172,12.491213275402275,7.46101502162778,5.444874830956571,7.46101502162778,5.444874830956571,11.998113099503946,10.191621848117482,16.501226734108247,13.013197941379595,4.028642554426973,5.009010263044031,17.74954092109745,14.564864273330613,6.044012273715136,6.9468336762595095,6.044012273715136,6.9468336762595095,6.0211783071151235,5.564466783667861,8.292255971316159,8.585954816400637,13.594819618319274,12.993702814798173,6.598132665119157,10.513565105561195
9.453890005792033,13.077940149543345,7.642414064405122,6.708428739232184,7.642414064405122,6.708428739232184,11.902250941594506,12.530048619660061,13.794690679437306,12.138111326764134,3.093165659366039,4.114640852891156,15.480636961717138,14.470381602047778,5.541585342348472,6.880736842047392,5.541585342348472,6.880736842047392,5.7824329767472165,5.8116855075985585,7.095821951647659,7.481696966985918,13.122307830009538,13.721840491452388,5.94966512667875,10.396451169443555
8.545337407457946,11.146575138700467,7.043635626918565,5.787983620234868,7.043635626918565,5.787983620234868,12.451418208565041,10.310130960253291,14.327672023962869,12.695487254317294,3.4981095850477626,5.431271963746635,15.952271458466507,16.277978144201793,5.831741643011927,5.938265586367245,5.831741643011927,5.938265586367245,5.828997254566876,5.871996611128742,7.091401979256135,7.6739455832885515,11.926943372347337,13.533328469844486,6.372036257476076,7.790869490191991
8.709088790110366,11.6378621282663,6.280164474753321,5.383831811350435,6.280164474753321,5.383831811350435,12.697202927944684,11.328134025016944,13.30650417137678,12.357703181537644,3.2224587592199176,4.697943061587189,14.815018025374123,14.509363159802007,6.009994019562727,6.27937625857408,6.009994019562727,6.27937625857408,5.938832875609103,5.136204357622941,8.1015699463566,9.076562556335784,12.128431705942663,13.288398751941564,6.352913438103528,7.615090419605537
9.226182726717148,11.949363420789336,6.865957491701757,5.4781268292280245,6.865957491701757,5.4781268292280245,13.788911108197526,9.764200391343755,13.833648214724406,13.331341782074869,3.5498381053400756,5.571366083013704,14.646691163422108,15.691163152312512,5.570043216458172,6.152704635859293,5.570043216458172,6.152704635859293,6.20425475557219,5.791556651383908,7.128097505859583,7.9502878374544235,12.302780676046925,12.936476543227581,5.825681271599758,10.513450943465608
10.071800464753089,11.197439190230778,7.27651650928895,5.81629635001982,7.27651650928895,5.81629635001982,12.469529260923492,9.762321814164542,13.538686619341439,12.949459780268175,3.734791608964199,5.668954516426787,14.595954793144287,15.019578423674709,5.528652771639491,5.698116679156834,5.528652771639491,5.698116679156834,5.671519119251035,5.95927786317991,8.33629589840317,7.891764889385881,12.708798499503201,12.71633134510428,6.472543244648522,7.831264896868042
8.633741000068497,12.997433428938995,7.798005242218788,5.408031646399763,7.798005242218788,5.408031646399763,11.505528906929976,9.632878647622256,12.975812140628367,13.52373623378309,3.206214114580517,4.099601177509356,13.762089166258585,15.75609503913269,6.468018242476615,7.050286566049257,6.468018242476615,7.050286566049257,6.2080603898232365,5.914877027648853,7.766340778585748,7.955196464722284,13.359063831157167,13.292731110755499,5.70192679796445,7.778401300519073
9.565027572910727,11.858617257222395,9.36421331431714,6.776919544226583,9.36421331431714,6.776919544226583,11.222676627812113,10.158633285585095,13.680542098957808,14.093606067629175,4.110401740683373,4.8838326938954975,15.12842892281849,16.053464893191084,6.623283829156403,7.260651741892834,6.623283829156403,7.260651741892834,6.647697306645757,5.692801674723301,10.22982057381488,7.510269376432364,12.875649859597758,13.802434509467972,7.245552431329195,7.698668969837281
9.98969069750046,13.07312274006504,7.888247197921402,5.399910767420133,7.888247197921402,5.399910767420133,12.02747744551283,10.960579361085596,14.134379244312898,14.38455770469563,3.718597467475961,3.972201249382209,16.5150727007205,16.361036702412388,5.970762541276634,7.321204398989916,5.970762541276634,7.321204398989916,6.518505073048733,6.106055433814918,7.163852899956011,7.526091335773808,13.38047576813792,13.295030836278125,5.6796816265109715,7.589820828662257
9.346550370362696,12.497628003009124,7.158510970057726,6.1900985789224965,7.158510970057726,6.1900985789224965,12.772469293397378,10.418752850052536,14.234659377516385,14.183282089768163,3.8336372289614573,4.26400615605842,15.660966085646919,16.84603108426513,5.898873546750839,7.122791575014249,5.898873546750839,7.122791575014249,6.685538227111986,6.648579025239782,8.173891960339049,7.222893530046733,13.301555999073848,13.68998544752403,6.664296182203976,7.705359708158448
8.413037029869008,13.127242092349329,7.514644750540336,5.4134531474627,7.514644750540336,5.4134531474627,13.401431405072357,9.40745974992529,13.91768357862712,14.791632173336755,3.3702543478527476,4.1467389878937455,14.290462028347138,15.737131554332995,6.391691168270735,6.409447472456193,6.391691168270735,6.409447472456193,6.015675042780281,5.773781887922385,7.15821749836941,7.044396678921419,13.617461309005108,12.721978983406512,7.097805116226301,8.347576429934477
9.16836734835074,12.344545328788517,7.052562981026392,5.403596488480664,7.052562981026392,5.403596488480664,12.299862474039296,11.673918029468297,13.584507180006533,13.153007408028243,3.1081352340660025,4.217007677265611,14.941197585595908,16.433689887703018,5.6208801890166455,6.661238498175205,5.6208801890166455,6.661238498175205,5.72337125007795,5.85126300875231,6.680153411504699,7.970847763416858,11.884826982190956,14.343002763806265,5.785461990611753,8.969851057839803
12.568592360011023,12.644175425686218,7.9048821516168175,5.178262004402903,7.9048821516168175,5.178262004402903,11.719479591173322,10.895290847825205,13.38081163706904,13.342204769672275,3.94067938960798,4.082243730284388,15.809136071165009,16.22762097358709,6.048277283013448,7.233427794546277,6.048277283013448,7.233427794546277,5.973442401987652,5.158846355585941,7.080949000064029,7.155996369886168,12.117241341058875,14.322338867090643,6.160005613888728,9.022049836346403
