evc_left,evc_right,face_left,face_right,face_FFA_left,face_FFA_right,face_STS_left,face_STS_right,house_left,house_right,house_PPA_left,house_PPA_right,house_TOS_left,house_TOS_right,object_left,object_right,object_LOC_left,object_LOC_right,object_pF_left,object_pF_right,word_left,word_right,word_STG_left,word_STG_right,word_VWFA_left,word_VWFA_right
10.13052848504203,10.301641325557732,7.957565213054107,5.517008530633542,7.957565213054107,5.517008530633542,25.86689154413605,15.752184955467413,13.765567555827534,13.107583828129318,3.8171913487229463,4.059216392857474,16.170209047115087,15.017576647352275,5.6662675549653265,6.884942863749849,5.6662675549653265,6.884942863749849,5.9513216342658755,5.481886389683712,8.85969277837392,14.729711076892826,10.782327499734786,25.0925131267049,6.618884644059037,9.462049721940446
9.158935942016313,9.539170472541292,6.780062735729878,5.813405844407119,6.780062735729878,5.813405844407119,15.80755972866507,8.329395827454057,14.860704365510221,14.155628937893987,3.1155404046419575,4.765932293526825,15.094556179675173,14.837332605953465,5.791252577421879,6.303270974680297,5.791252577421879,6.303270974680297,6.230601149703964,5.709768920037252,8.128262378668225,13.445954445705109,11.020249005028521,25.834708200553557,8.31049906466949,9.12079895814399
9.748328637725807,10.062838006905263,9.752910023132403,5.531617566865052,9.752910023132403,5.531617566865052,20.241135352186465,24.70877137948819,14.397943043192074,13.90477943221899,4.005919118648714,4.1921096470053465,15.77012187178393,15.168634371274633,6.1869668302532395,7.691390023224367,6.1869668302532395,7.691390023224367,6.490304908897553,5.330543698788125,9.255860067350556,15.639925779451168,11.21557920722733,24.95607988288921,6.6714160173022075,9.38495971600253
10.264066267050573,9.748941096340939,7.765708488714932,6.667052709009599,7.765708488714932,6.667052709009599,15.614497697955413,8.168244491401257,14.18342268467276,13.027867933487514,2.971647750586648,4.65914503316725,14.342964489531557,14.749141875522463,6.235060669628883,6.854355949676043,6.235060669628883,6.854355949676043,5.5882421273956435,5.179621416361952,9.246476005305508,15.586978569343227,14.19130352597691,26.16355774572486,7.9347260298908715,10.539561169888923
10.043071274858576,10.974597228371806,7.843851006245272,5.288289801727242,7.843851006245272,5.288289801727242,20.117714941221095,8.516036116926621,13.689194223271603,12.780176602568316,3.3753038560135753,4.3238057330532484,15.521969726469516,14.933063722319192,5.653681594463311,6.275875681196602,5.653681594463311,6.275875681196602,5.845109042119017,5.364399492510264,10.382714353430993,17.455750235866155,11.239399021248863,27.301854554641892,8.223582213780746,11.9350655151333
9.216035533250867,9.979654596861852,6.631440282278726,5.619601922669891,6.631440282278726,5.619601922669891,27.922605601156008,8.258405573586893,13.154652574402817,12.24432279058374,3.3962951056607045,4.181520045780386,15.415824642745607,16.82543108031208,5.81388000418103,6.540863101612771,5.81388000418103,6.540863101612771,5.8199657871214185,5.186429871736554,9.387832651040382,17.83900365528269,14.54831445616573,24.90205542298666,6.9888039532716855,11.488017896707678
10.041342713528884,10.57625316889121,7.478377948729671,5.120108966723933,7.478377948729671,5.120108966723933,20.208885117382778,8.220992840820005,13.259136989740846,14.459542164275723,3.2301535242405324,3.963148730869258,14.225435891422292,15.147128923555716,5.8604812699257725,6.235147984395759,5.8604812699257725,6.235147984395759,5.862577500198707,5.536345434789202,8.777256877813665,14.606615612777127,11.336860673557076,25.587272412127845,6.849025806085606,9.299776644071484
9.250001145942404,9.121071788467734,7.067637761462877,6.6248212654713985,7.067637761462877,6.6248212654713985,19.822456142970623,8.635294175791783,13.426459961342651,12.13307338463602,3.190787796999736,4.601913107558648,14.59630109982501,13.540662135510376,6.328347068188508,7.466330690968715,6.328347068188508,7.466330690968715,5.586710341422427,5.527354017779291,10.880573579815186,14.246089209089137,18.209120939530347,25.182400763942283,10.889062244728853,10.488005469367057
9.777462496443158,9.692628720690228,9.064817581136797,6.7016029108629676,9.064817581136797,6.7016029108629676,16.426776526808798,15.639014978554837,13.851418262510423,11.895952924438468,3.4359284684570617,3.9157195314119178,15.876770541874485,13.880138266653162,6.116585903997139,7.868877066281133,6.116585903997139,7.868877066281133,5.725341785479154,5.152945153760433,13.161717679676254,15.031181141247545,11.27900855738526,24.31989837006157,8.222331441965489,9.339826357993326
9.905589091121714,9.23212256943297,8.457923208589241,5.795529581800286,8.457923208589241,5.795529581800286,15.672473271890876,8.500127221067272,13.6296509160311,13.821201909192435,3.3005204938827086,4.586201552730387,15.339187570289006,15.769578005777559,6.75768617638547,6.316036877823166,6.75768617638547,6.316036877823166,5.87557411602833,5.807438319627579,8.141713444117354,13.70814426607275,14.23059724879928,25.603445919021098,6.652852252489946,10.353968237779966
9.457275095781599,9.498717540201145,8.32952459563953,6.35138442187678,8.32952459563953,6.35138442187678,15.667546451949612,15.640505893254947,13.61375526777336,11.950327753209761,3.3165221096913857,4.527216982117658,15.406126010712004,13.686705884533033,5.874988118639609,6.878986160918259,5.874988118639609,6.878986160918259,5.593841715899594,5.3231097846796605,12.99066608489098,14.027517082571151,11.189325498148913,26.54272949072819,7.466997221285673,9.507547003087677
10.29778481562283,11.185452412448832,7.425685503397915,5.8980008299115845,7.425685503397915,5.8980008299115845,19.298314603926276,15.96728732909981,13.967476797866361,13.622718132211599,4.032461695005527,5.1240938987663185,15.41701501514479,14.893687427959193,6.284178056343228,6.582718844534621,6.284178056343228,6.582718844534621,6.356827456247906,5.224653153329143,8.97075430289201,16.552054442102897,11.136219789134822,25.783353630999066,10.962328350309548,11.326664774909641
10.062569583255751,9.897101980851886,8.381933252131994,4.892026112070132,8.381933252131994,4.892026112070132,19.737948171062456,15.102848775021828,13.587718101024034,14.027394817536068,4.019461980021352,5.1755717383850115,15.02423413650978,15.786662195604103,5.982595382678254,6.65043133102507,5.982595382678254,6.65043133102507,6.469682219315063,5.553286455091767,8.202621110761848,14.204213145119784,17.586425927851124,28.763875105666852,9.316178937542954,9.193648381607252
8.629653455523938,9.093289797170431,7.117777687568061,5.9298894250742,7.117777687568061,5.9298894250742,20.196780292518234,8.129993462548741,12.91035443763666,12.228865940913735,3.2442529654286636,4.096579002504811,14.122202923669334,14.03495202264612,6.6326315162240945,8.146958244369818,6.6326315162240945,8.146958244369818,5.538380241444658,5.635660845541703,8.661838472495043,16.383187757468043,18.142274808572672,25.322951176735057,6.852070763017318,10.748137090199732
8.744699789790095,9.464317956318611,7.404057655213282,5.201611884803346,7.404057655213282,5.201611884803346,21.14900646345202,15.241662565928891,12.859579561171483,11.877532132704193,3.9198355521256794,5.583195120294427,14.865208099427205,14.7673287574964,5.687227037545283,6.56679789617343,5.687227037545283,6.56679789617343,6.442131012455828,5.085029501134403,8.17067748583141,15.055002384416225,21.569943028785968,29.833671089827323,8.152750801934415,11.008742121263829
10.007732521758196,9.885241289499742,8.495220911091536,5.662579323022045,8.495220911091536,5.662579323022045,19.800600985483566,15.905074359748163,15.107494397699572,13.070440402462834,3.68278155501691,4.03679546789459,16.4284325897888,14.565492621800779,6.24984973676759,8.117149324001975,6.24984973676759,8.117149324001975,6.068388860861409,5.610238768252541,11.360812408557624,14.848015656535235,10.956896729741263,23.96392041741838,8.811357313143327,9.788540046007501
10.211029653274101,10.73756292183505,7.352887398250994,5.93106678506923,7.352887398250994,5.93106678506923,15.857184271631052,9.060757924297064,13.2029141382104,12.468823761247306,3.4544801123169817,4.849004370894896,15.155941360521705,14.18412866902323,5.6500548197225715,6.115779183159084,5.6500548197225715,6.115779183159084,5.83009841436032,5.696257604361907,10.521839297344949,16.74587643760889,17.235596303897918,26.278437388248157,6.829343810590666,9.55449443100921
8.890004082004904,9.425897306369762,7.240851313442546,5.1424236662479625,7.240851313442546,5.1424236662479625,19.299626194260686,15.088968527901134,14.135620224771806,15.43356821473575,4.059142346738773,4.7098033263405865,15.617920313758383,17.63315874818042,6.489280661408369,6.994844625805131,6.489280661408369,6.994844625805131,6.749973864699479,6.009318087060175,12.738682983238352,15.313518268105298,11.076962586847339,25.78465016225919,8.990925040111506,9.002228086724879
9.2430068771292,9.694053044001915,7.46101502162778,5.444874830956571,7.46101502162778,5.444874830956571,26.157353420080263,15.154689258660333,16.501226734108247,13.013197941379595,4.028642554426973,5.009010263044031,17.74954092109745,14.564864273330613,6.044012273715136,6.9468336762595095,6.044012273715136,6.9468336762595095,6.0211783071151235,5.564466783667861,8.862571123608458,15.01628129053363,17.524198935372414,26.258295118649773,6.53159198055385,9.117598482894717
10.29467976530808,10.146391535877326,7.642414064405122,6.708428739232184,7.642414064405122,6.708428739232184,15.7997237255464,9.196518011148289,13.794690679437306,12.138111326764134,3.093165659366039,4.114640852891156,15.480636961717138,14.470381602047778,5.541585342348472,6.880736842047392,5.541585342348472,6.880736842047392,5.7824329767472165,5.8116855075985585,9.367017420490349,15.82772014620068,10.975245057239277,24.986663523708614,6.826890920198513,10.53042406092143
9.33619645911171,9.696158174420177,7.043635626918565,5.787983620234868,7.043635626918565,5.787983620234868,15.281510983579949,9.015581019949234,14.327672023962869,12.695487254317294,3.4981095850477626,5.431271963746635,15.952271458466507,16.277978144201793,5.831741643011927,5.938265586367245,5.831741643011927,5.938265586367245,5.828997254566876,5.871996611128742,10.097324578209767,14.991378251963601,11.594875223913668,25.926846558584543,8.327899455233304,10.225000252317225
8.631838972690272,10.242656162682087,6.280164474753321,5.383831811350435,6.280164474753321,5.383831811350435,20.185873748121125,8.723949960426525,13.30650417137678,12.357703181537644,3.2224587592199176,4.697943061587189,14.815018025374123,14.509363159802007,6.009994019562727,6.27937625857408,6.009994019562727,6.27937625857408,5.938832875609103,5.136204357622941,8.227647812583228,13.953886127507804,11.720101041525764,26.083096571079736,8.363984319319723,11.044550484369331
8.954184919856134,8.991895954003752,6.865957491701757,5.4781268292280245,6.865957491701757,5.4781268292280245,16.034792255754816,8.097939957980994,13.833648214724406,13.331341782074869,3.5498381053400756,5.571366083013704,14.646691163422108,15.691163152312512,5.570043216458172,6.152704635859293,5.570043216458172,6.152704635859293,6.20425475557219,5.791556651383908,8.2028022054648,13.64120601752621,17.525389712692828,27.25375575240485,6.508575610273222,9.401733603339768
9.369509239235578,9.68556701315056,7.27651650928895,5.81629635001982,7.27651650928895,5.81629635001982,15.75488310116171,8.514964300672535,13.538686619341439,12.949459780268175,3.734791608964199,5.668954516426787,14.595954793144287,15.019578423674709,5.528652771639491,5.698116679156834,5.528652771639491,5.698116679156834,5.671519119251035,5.95927786317991,10.327039680464008,15.971086667868269,17.40875450569382,27.33755928515777,6.622510304801394,9.544204087898617
9.169933811586539,9.383464282341114,7.798005242218788,5.408031646399763,7.798005242218788,5.408031646399763,15.808278025212754,7.912119857241638,12.975812140628367,13.52373623378309,3.206214114580517,4.099601177509356,13.762089166258585,15.75609503913269,6.468018242476615,7.050286566049257,6.468018242476615,7.050286566049257,6.2080603898232365,5.914877027648853,10.229478422228187,14.78162686735491,11.247976969161522,26.620980305676657,7.111723664837856,9.689256046024193
9.244992418197935,9.182817090130722,9.36421331431714,6.776919544226583,9.36421331431714,6.776919544226583,19.87315595730551,23.645945713503203,13.680542098957808,14.093606067629175,4.110401740683373,4.8838326938954975,15.12842892281849,16.053464893191084,6.623283829156403,7.260651741892834,6.623283829156403,7.260651741892834,6.647697306645757,5.692801674723301,14.081333301435402,15.790884621007283,14.512873921090007,25.884654103083044,9.785411879338927,9.679149822108187
9.896592252031677,10.393874787517104,7.888247197921402,5.399910767420133,7.888247197921402,5.399910767420133,19.28298111097655,16.10606793522317,14.134379244312898,14.38455770469563,3.718597467475961,3.972201249382209,16.5150727007205,16.361036702412388,5.970762541276634,7.321204398989916,5.970762541276634,7.321204398989916,6.518505073048733,6.106055433814918,10.146185740227393,16.061150683976354,10.772974248330112,24.537873249290612,6.848919853409425,9.277738392956266
10.131121798388735,9.351498744030017,7.158510970057726,6.1900985789224965,7.158510970057726,6.1900985789224965,19.211982146822372,15.841452028146204,14.234659377516385,14.183282089768163,3.8336372289614573,4.26400615605842,15.660966085646919,16.84603108426513,5.898873546750839,7.122791575014249,5.898873546750839,7.122791575014249,6.685538227111986,6.648579025239782,9.027412042684631,15.554115396371856,11.320943249215098,26.186206353098157,6.776378914846741,9.831937293591333
9.039326859063394,9.429528261660058,7.514644750540336,5.4134531474627,7.514644750540336,5.4134531474627,15.795041417347573,8.249459721413348,13.91768357862712,14.791632173336755,3.3702543478527476,4.1467389878937455,14.290462028347138,15.737131554332995,6.391691168270735,6.409447472456193,6.391691168270735,6.409447472456193,6.015675042780281,5.773781887922385,9.216811226508566,15.022131651247733,11.08155465864554,26.5961767870148,7.102145542885154,9.674430687607003
9.959673627104129,10.697568624325882,7.052562981026392,5.403596488480664,7.052562981026392,5.403596488480664,15.47248399995347,8.83310410661885,13.584507180006533,13.153007408028243,3.1081352340660025,4.217007677265611,14.941197585595908,16.433689887703018,5.6208801890166455,6.661238498175205,5.6208801890166455,6.661238498175205,5.72337125007795,5.85126300875231,9.887634047854961,17.497675321252323,11.155752658033364,25.713741901333233,6.725468062611267,10.264200317211838
9.246770229649401,10.93258611240871,7.9048821516168175,5.178262004402903,7.9048821516168175,5.178262004402903,25.593141473465835,15.558512960959927,13.38081163706904,13.342204769672275,3.94067938960798,4.082243730284388,15.809136071165009,16.22762097358709,6.048277283013448,7.233427794546277,6.048277283013448,7.233427794546277,5.973442401987652,5.158846355585941,10.950867996043556,15.538017761737484,11.294926360064364,27.54633897111092,10.882517206015464,12.25741443869251
8.436816598774655,9.506934687084179,7.956043489778871,4.943270353319438,7.956043489778871,4.943270353319438,15.825973387429556,15.35821834976489,13.2983475698652,13.623073788698095,3.7667036155971703,4.966119363470096,14.923775587817712,17.405025043969633,6.649732506197334,6.281293602822269,6.649732506197334,6.281293602822269,6.577187119860014,5.587350968004126,10.016957425791793,14.004423611587928,11.65900177528739,26.30788202585394,6.558414913778569,9.453696108449762
10.231790001148067,10.174268194033667,7.230586606443181,5.9825520196830295,7.230586606443181,5.9825520196830295,20.071027802975614,15.4968104230391,14.67974791243649,13.435744440081976,4.11905995244454,5.350867239437141,15.964959636681774,17.16547954950424,6.184880387701852,7.305285240347277,6.184880387701852,7.305285240347277,6.2457437721344355,6.2929946639270025,8.520675904264731,16.236207708627774,17.71822503485992,26.46541806784332,6.827963011188385,10.201411049818372
9.435805174753892,10.711721053001442,8.204527248115957,5.664001831803661,8.204527248115957,5.664001831803661,15.908781447717342,9.243616028001107,12.907964774575817,12.129324902603143,3.291136797648209,4.033947558393659,14.288036807057932,13.920945872397882,5.868839981421671,7.298608748259788,5.868839981421671,7.298608748259788,5.798312422542761,4.99896343175208,10.215195100257086,16.783147185250737,11.196439417934814,26.634861134748004,7.104392122723647,11.249865709535655
10.19789404524912,9.11298815611064,7.552691933831989,7.240581414779472,7.552691933831989,7.240581414779472,15.942863863545949,15.490140989657414,13.842753293788007,12.187089966527724,3.682168921073819,5.31918111271963,15.865645961551477,14.807459585390045,5.657603036113266,6.428243928043569,5.657603036113266,6.428243928043569,6.296446165342019,6.14335704746086,10.466529024021629,15.721773187851452,18.01090797358484,27.197989523353964,6.713154601963549,9.01743396400337
8.825441280721064,9.765670611976878,7.1173733116027975,5.004766446965555,7.1173733116027975,5.004766446965555,20.462541521825223,7.9000674369256165,13.44477804176045,12.713770487375456,3.300200946272687,4.656983310559799,14.824710801836934,14.585194408001403,5.944998839379136,6.900334054487415,5.944998839379136,6.900334054487415,5.328325222107845,5.300611409208428,12.620771277394711,15.59215448618848,11.298541349986895,26.694569819835618,6.645362213533533,9.743970721291763
9.955352233624126,9.265243043603189,9.548036051226244,7.014859200362437,9.548036051226244,7.014859200362437,19.47042129357007,23.71697679295454,13.305794529710735,14.45790899548069,4.055425033084712,4.288228469526047,14.779351771616696,16.638268619359252,6.489958717647047,7.214037063065357,6.489958717647047,7.214037063065357,6.753644577490929,6.007595071653028,10.74113653719436,16.502602600934853,11.650712602125491,26.164624021521423,8.10633823028375,9.538236653610698
10.081419360672013,9.906644801566836,9.699513856711876,7.282224602147761,9.699513856711876,7.282224602147761,16.074361873391755,15.189133677583186,12.86370723916567,12.561066028311028,3.4985326017514753,4.417626286618619,13.613717028839382,14.129603815895472,6.191804268854787,6.656674849965463,6.191804268854787,6.656674849965463,5.935163709889897,5.278562390776975,11.141893802582192,16.653135835795425,11.510580650648055,25.42964003320247,7.9969707387206,10.57116242117391
10.157297203058123,9.331199266801539,7.845259106352006,5.724249839164049,7.845259106352006,5.724249839164049,15.849830539030254,8.171334424598342,14.893640919771105,14.071347595765985,3.263775805487668,4.6212488614824885,15.314457332408088,16.118145406716092,5.845260217422918,6.256683998177639,5.845260217422918,6.256683998177639,6.2095811018344165,5.9726723549439615,8.629549648593564,14.675156885864606,11.207190036459604,26.938771047482096,6.622573964624306,9.112461316784657
9.19485934061444,9.417196877616384,7.501253949400009,5.56481566446773,7.501253949400009,5.56481566446773,15.61568167061149,8.92014619899509,13.75337703171676,15.3089795891143,3.37358208422872,4.434598113968449,15.368681139102748,17.884569308241268,6.390688556477174,6.780792979431062,6.390688556477174,6.780792979431062,6.690196263524417,5.64299862585495,8.571830929265243,13.565503946236,11.317249393066255,25.24846356977782,7.040047256166586,10.031009892766013
11.739365589074795,11.738261253622309,8.092581306748432,5.378988073016622,8.092581306748432,5.378988073016622,25.387956725818334,15.998854641471802,14.68127751681299,13.247231935146562,3.782187245075598,3.9875000377605554,17.214268942607617,15.347440224876799,5.896639332004961,7.0875994797521304,5.896639332004961,7.0875994797521304,6.211032364498809,5.5084663148180475,8.587845397606223,16.742413466657048,11.036943528881089,28.354048674265524,8.8797491340521,11.129954241197204
9.935962012888808,10.214477242671276,7.821260955343272,5.914077747474863,7.821260955343272,5.914077747474863,20.72214628126976,8.778770122410608,13.232532243029347,12.34327792748359,3.1750714190126583,4.003637486235337,15.836139802629885,15.363664555865029,5.940286223453774,6.392468843468288,5.940286223453774,6.392468843468288,6.297063452897373,5.311304314771924,8.123273686962108,16.140110618941435,14.029622020862467,25.097705932519354,6.93351882806418,11.419314683431555
9.568002800853101,9.474459103594082,7.764303343400378,5.950542089212231,7.764303343400378,5.950542089212231,20.746402879990278,8.853794401900764,13.074892685533406,12.52292780090744,3.1456734955927996,3.906309333773528,15.698578156746624,15.518000145614508,5.925920149901697,6.72225345559285,5.925920149901697,6.72225345559285,6.106673796238239,5.824883841095492,8.397833940503322,14.674276871256877,18.041330014266663,25.598571766422634,6.93351882806418,10.743106136857005
9.471376298082795,9.943722126760472,7.612497089656668,5.611184066098579,7.612497089656668,5.611184066098579,15.987051146055823,8.476273913534495,13.713743558841973,13.033670363826822,3.625707405623405,4.8591856419767865,15.003033760540566,17.126918342788127,5.908901766363948,7.23581969758437,5.908901766363948,7.23581969758437,6.399014261586893,5.659302560675344,9.92767454990167,14.492042990306675,17.67484076966754,27.233099895687573,6.728177849560337,9.44734573030038
9.248596950178667,9.259120371235252,7.685657023883303,5.795274185657888,7.685657023883303,5.795274185657888,19.480189268901565,15.417970669259514,15.3616388340659,13.94252774072649,4.126440070322382,4.255255262198002,16.697851502998958,16.258733752203366,6.25522975319711,7.387507395584631,6.25522975319711,7.387507395584631,6.310653870398463,5.894197419694393,12.455024578673596,14.644605991632258,11.030790830645413,24.512663736565273,8.605209470938004,9.529064784572888
9.202427690490257,9.84358267679603,6.640714917990894,6.342417870412146,6.640714917990894,6.342417870412146,15.602706177537103,8.343796221794316,12.869297663393073,12.80710165791617,3.6936940033621966,4.9716622255101575,14.191017310319292,15.04054119589253,6.06624202653178,6.992395515026377,6.06624202653178,6.992395515026377,5.872219314574638,5.768136870464808,12.008391021300733,14.72543072423485,17.335513269473886,28.735710027323133,8.582290170142915,9.435164054962666
9.238363566114328,10.748239275476314,6.739766547128192,5.316004108283044,6.739766547128192,5.316004108283044,19.63160453383156,8.794940254651657,12.684944923168525,12.797445389061977,3.6877734748947657,4.268674804588027,14.22440558970098,14.757112034472735,6.957641714256953,6.0140471025084405,6.957641714256953,6.0140471025084405,6.137465674137418,5.347983732090696,8.811488800897619,16.101898514339943,12.137222970664851,27.88955838427716,6.811668208163273,10.548371693438876
